cells,UMAP1,UMAP2
cy98_CD45pos_2_S335,16.508137,1.8091584
cy110_CD45neg_CD90neg_S74,9.341765,9.085594
cy110_CD45neg_CD90neg_S26,9.015411,8.520212
cy112_CD45neg_CD90neg_S171_18,10.2787485,14.641579
cy98_CD45pos_2_S299,15.946893,1.8777378
cy110_CD45neg_CD90neg_S17,9.157458,9.1871605
cy98_CD45pos_2_S297,15.429749,11.680148
cy98_CD45pos_1_S215,11.928673,-0.43137994
cy98_CD45pos_2_S314,11.677856,1.1914659
cy98_CD45pos_2_S380,14.013868,9.294783
cy98_CD45pos_1_S195,15.357963,3.014268
cy98_CD45pos_2_S356,16.357832,2.001504
cy98_CD45pos_1_S213,16.878958,1.8220241
cy98_CD45pos_2_S307,12.375228,1.6223917
cy98_CD45pos_2_S300,2.1577785,2.43664
cy98_CD45pos_2_S336,16.999422,-1.8136252
cy98_CD45pos_2_S331,15.450779,11.439331
cy98_CD45pos_1_S194,14.488727,2.6823208
cy110_CD45neg_CD90neg_S92,8.753784,8.487318
cy98_CD45pos_2_S365,11.12363,-0.14953722
cy98_CD45pos_2_S296,14.258164,2.012157
cy110_CD45neg_CD90neg_S80,9.41785,9.083887
cy110_CD45neg_CD90neg_S69,8.836473,8.767841
cy110_CD45neg_CD90neg_S79,8.962119,8.585006
cy98_CD45pos_2_S338,16.214323,3.4089422
cy98_CD45pos_1_S235,14.875873,1.7279307
cy110_CD45neg_CD90neg_S64,8.863728,8.284957
cy98_CD45pos_1_S220,14.857479,10.81455
cy98_CD45pos_2_S321,15.111284,11.251753
cy98_CD45pos_1_S222,15.864062,3.318177
cy98_CD45pos_2_S317,14.428695,-0.7020018
cy112_CD45neg_CD90neg_S103,7.7512145,12.17053
cy98_CD45pos_2_S346,15.918561,3.2690117
cy98_CD45pos_2_S367,16.01214,2.584161
cy112_CD45neg_CD90neg_S97,9.026582,15.301028
cy110_CD45neg_CD90neg_S43,7.4639916,9.534765
cy98_CD45pos_2_S350,14.296208,10.928097
cy98_CD45pos_2_S373,17.331297,-0.77037543
cy98_CD45pos_1_S211,14.073073,2.1456103
cy98_CD45pos_2_S363,12.140757,-0.44393194
cy98_CD45pos_1_S214,15.900491,3.9492319
cy110_CD45neg_CD90neg_S50,8.779759,9.015025
cy98_CD45pos_1_S239,17.34937,0.415595
cy110_CD45neg_CD90neg_S3,9.071908,8.617781
cy98_CD45pos_1_S226,10.612754,0.26332304
cy110_CD45neg_CD90neg_S54,8.669838,8.701151
cy98_CD45pos_1_S196,-5.521657,4.8502717
cy98_CD45pos_2_S289,16.37533,2.1197267
cy98_CD45pos_2_S348,14.564836,0.62551486
cy98_CD45pos_2_S322,14.069385,-3.5722172
cy98_CD45pos_2_S357,16.812845,2.4975061
cy98_CD45pos_2_S354,9.870217,15.856917
cy98_CD45pos_2_S379,8.270138,12.952233
cy98_CD45pos_2_S374,15.279748,11.607609
cy98_CD45pos_2_S330,14.762257,10.692712
cy98_CD45pos_2_S342,16.318838,2.3812256
cy98_CD45pos_2_S311,14.908347,9.481977
cy98_CD45pos_2_S355,10.604631,0.96620643
cy98_CD45pos_2_S383,15.89947,1.5058177
cy98_CD45pos_2_S368,11.316222,-0.09332369
cy98_CD45pos_1_S230,15.555647,11.953052
cy98_CD45pos_2_S358,7.7027335,12.34594
cy98_CD45pos_1_S193,15.991442,2.5295386
cy98_CD45pos_1_S234,14.153297,-0.7602454
cy98_CD45pos_2_S372,3.7948234,2.8462763
cy110_CD45neg_CD90neg_S96,12.241831,3.8685534
cy98_CD45pos_2_S340,16.479025,1.9938934
cy98_CD45pos_2_S364,15.132978,11.471472
cy98_CD45pos_2_S359,2.1498923,2.4184117
cy110_CD45neg_CD90neg_S95,9.290071,8.934972
cy98_CD45pos_1_S207,14.715811,9.759298
cy110_CD45neg_CD90neg_S21,7.454398,9.533715
cy98_CD45pos_2_S333,17.111666,2.7345026
cy98_CD45pos_2_S291,16.037804,-0.15473585
cy98_CD45pos_1_S225,13.21659,-0.79564
cy98_CD45pos_2_S298,14.006693,9.6603565
cy110_CD45neg_CD90neg_S68,9.269528,9.0348015
cy98_CD45pos_2_S302,16.805145,2.9523404
cy98_CD45pos_2_S337,16.811441,2.2467337
cy103_CD45pos_S225,6.5771704,-1.4587198
cy110_CD45neg_CD90neg_S135,9.38901,9.178933
cy103_CD45neg_CD90neg_S60,9.913615,11.188029
cy103_CD45neg_CD90neg_S28,8.145834,14.692237
cy110_CD45pos_S331,16.218517,9.402956
cy110_CD45neg_CD90neg_S184,7.4632764,9.544147
cy103_CD45neg_CD90neg_S68,8.1172,12.312444
cy103_CD45neg_CD90neg_S16,8.5695305,13.866799
cy110_CD45pos_S297,15.83233,9.54893
cy103_CD45pos_S282,7.635341,-1.4613714
cy103_CD45neg_CD90neg_S18,7.0262723,14.738832
cy110_CD45neg_CD90neg_S190,9.236613,9.295008
cy110_CD45pos_S342,14.087487,1.6266065
cy110_CD45pos_S329,16.121487,9.5626335
cy103_CD45pos_S224,7.3559666,-0.7488472
cy110_CD45neg_CD90neg_S120,9.1459055,9.155131
cy103_CD45neg_CD90neg_S64,8.480906,14.032697
cy110_CD45pos_S308,13.860704,0.23466563
cy103_CD45pos_S195,14.553483,9.054458
cy103_CD45neg_CD90neg_S1,10.896701,3.5122137
cy103_CD45neg_CD90neg_S30,7.6830626,13.91827
cy103_CD45pos_S247,7.1435914,-1.339481
cy110_CD45pos_S358,16.475296,9.754324
cy110_CD45pos_S313,16.220285,9.31109
cy103_CD45pos_S278,9.848587,-1.0759317
cy103_CD45pos_S204,6.9170957,-0.81498164
cy103_CD45neg_CD90neg_S25,8.06895,16.527874
cy110_CD45pos_S332,15.944169,9.360193
cy103_CD45pos_S222,11.995047,-1.2274945
cy103_CD45pos_S220,14.8368435,2.8013647
cy103_CD45pos_S265,15.501149,2.8128831
cy103_CD45neg_CD90neg_S77,15.944572,9.764953
cy103_CD45neg_CD90neg_S13,15.162074,10.222727
cy103_CD45pos_S196,15.164963,3.2030098
cy103_CD45pos_S268,7.7775807,-1.4758872
cy103_CD45neg_CD90neg_S27,3.7703931,2.9907327
cy103_CD45neg_CD90neg_S35,9.847856,11.547354
cy110_CD45pos_S336,16.34055,9.458231
cy103_CD45pos_S267,8.4682665,13.641367
cy110_CD45neg_CD90neg_S115,8.902094,8.7488
cy110_CD45pos_S352,15.247298,8.45805
cy103_CD45neg_CD90neg_S45,7.2799635,12.403676
cy110_CD45pos_S381,16.65542,10.247416
cy103_CD45neg_CD90neg_S52,7.3167777,13.962532
cy110_CD45pos_S303,15.991131,10.090287
cy103_CD45pos_S253,16.162916,2.4594345
cy110_CD45pos_S339,14.724066,8.916509
cy103_CD45pos_S273,15.227856,9.71281
cy103_CD45pos_S245,12.412247,1.2847338
cy103_CD45pos_S260,6.8206353,-1.5266248
cy110_CD45neg_CD90neg_S117,9.103089,9.118581
cy110_CD45pos_S363,14.592454,9.128843
cy110_CD45pos_S292,14.050652,2.8448126
cy103_CD45pos_S199,6.8095136,-1.5394764
cy103_CD45pos_S230,6.092981,-1.1702974
cy103_CD45pos_S249,13.975297,2.641307
cy110_CD45pos_S326,16.36527,9.464696
cy103_CD45pos_S250,5.2314444,-1.1385266
cy103_CD45pos_S248,10.976683,0.117745176
cy103_CD45neg_CD90neg_S24,8.269926,14.000848
cy103_CD45neg_CD90neg_S11,7.65842,12.805048
cy110_CD45pos_S378,8.76654,8.726293
cy110_CD45pos_S370,16.181755,9.759719
cy110_CD45neg_CD90neg_S132,8.843295,8.944456
cy110_CD45neg_CD90neg_S128,9.455222,9.131757
cy103_CD45neg_CD90neg_S87,8.222649,13.844775
cy103_CD45pos_S229,14.4018345,2.2379432
cy103_CD45pos_S285,12.914181,2.9288676
cy103_CD45pos_S264,15.32467,3.710915
cy103_CD45neg_CD90neg_S94,8.072296,13.791598
cy103_CD45neg_CD90neg_S57,9.219782,14.633988
cy110_CD45neg_CD90neg_S97,8.512838,9.005976
cy110_CD45neg_CD90neg_S123,8.961632,8.6832
cy103_CD45neg_CD90neg_S7,7.023727,13.352327
cy103_CD45neg_CD90neg_S49,7.472848,13.360253
cy103_CD45neg_CD90neg_S58,7.8335605,13.714982
cy103_CD45neg_CD90neg_S20,7.2307177,14.848845
cy110_CD45pos_S290,16.312872,9.37557
cy103_CD45pos_S238,14.598006,2.9479113
cy103_CD45pos_S209,12.236955,1.0284401
cy103_CD45pos_S228,14.880188,4.0533695
cy110_CD45pos_S291,16.168453,9.35591
cy103_CD45pos_S227,16.590649,3.52574
cy110_CD45neg_CD90neg_S114,9.245483,8.977075
cy110_CD45pos_S354,16.13955,9.515157
cy110_CD45pos_S300,16.351505,10.080116
cy103_CD45neg_CD90neg_S79,8.199149,14.00999
cy103_CD45neg_CD90neg_S88,10.141951,13.19608
cy103_CD45neg_CD90neg_S38,8.628036,16.128284
cy103_CD45pos_S275,13.9448,2.737749
cy103_CD45pos_S244,15.097865,8.291276
cy110_CD45neg_CD90neg_S110,9.423909,9.350583
cy103_CD45pos_S276,10.948846,3.406709
cy103_CD45neg_CD90neg_S9,7.9650226,13.892667
cy103_CD45neg_CD90neg_S61,8.359205,13.682123
cy103_CD45pos_S235,14.1442795,2.2288716
cy103_CD45neg_CD90neg_S23,11.097492,3.569938
cy103_CD45pos_S252,14.78618,3.6945317
cy110_CD45pos_S296,16.310663,9.8225565
cy103_CD45neg_CD90neg_S78,6.09711,15.250081
cy103_CD45pos_S258,12.632081,1.6737759
cy110_CD45pos_S317,15.9197035,9.672054
cy110_CD45pos_S375,15.878203,9.531109
cy110_CD45pos_S307,15.178772,8.261527
cy110_CD45neg_CD90neg_S153,7.6308084,9.64732
cy103_CD45pos_S251,8.57127,13.008807
cy103_CD45neg_CD90neg_S95,8.056436,13.258126
cy103_CD45pos_S274,15.334686,9.812545
cy103_CD45neg_CD90neg_S22,7.2070475,15.297435
cy103_CD45neg_CD90neg_S51,8.138759,13.81228
cy110_CD45pos_S299,12.220216,1.4293731
cy110_CD45pos_S314,2.1300428,2.395136
cy103_CD45pos_S223,10.517132,-1.3795574
cy110_CD45neg_CD90neg_S129,9.391453,9.100505
cy103_CD45pos_S231,7.6004634,-1.593264
cy110_CD45pos_S316,15.601603,9.222548
cy103_CD45neg_CD90neg_S76,7.7456985,13.799612
cy110_CD45neg_CD90neg_S182,9.046591,8.446579
cy103_CD45pos_S226,15.544698,2.488054
cy110_CD45pos_S334,11.028368,-0.032094706
cy103_CD45neg_CD90neg_S80,6.2393866,14.666653
cy110_CD45neg_CD90neg_S160,8.843195,8.708081
cy110_CD45pos_S373,7.1700454,-1.9372644
cy110_CD45neg_CD90neg_S152,8.917792,9.084068
cy103_CD45pos_S218,3.2460394,2.633722
cy103_CD45pos_S242,-5.6043444,4.799084
cy110_CD45neg_CD90neg_S121,9.28342,9.056119
cy110_CD45pos_S294,12.20302,1.728571
cy103_CD45pos_S233,3.758518,2.7678635
cy103_CD45neg_CD90neg_S43,6.4759955,14.291568
cy110_CD45neg_CD90neg_S162,9.054834,9.478923
cy103_CD45pos_S203,14.9067335,2.7338777
cy103_CD45neg_CD90neg_S63,8.00186,12.488023
cy110_CD45neg_CD90neg_S165,7.4384804,9.549097
cy103_CD45pos_S239,5.5372,-1.2679849
cy110_CD45neg_CD90neg_S168,8.867725,8.5295925
cy110_CD45neg_CD90neg_S139,9.317172,9.240324
cy110_CD45pos_S293,16.769007,10.171847
cy103_CD45pos_S234,6.1047516,-1.361912
cy110_CD45neg_CD90neg_S106,8.983878,9.038279
cy103_CD45pos_S279,16.786047,3.122427
cy110_CD45neg_CD90neg_S138,9.094201,9.04625
cy103_CD45pos_S283,8.434829,14.106112
cy103_CD45neg_CD90neg_S69,11.164719,3.345968
cy103_CD45pos_S217,7.1551228,-1.0179294
cy110_CD45pos_S328,16.185593,10.040555
cy103_CD45neg_CD90neg_S73,7.213333,13.910036
cy110_CD45pos_S338,12.653111,0.949147
cy110_CD45neg_CD90neg_S157,8.947733,8.722723
cy110_CD45pos_S325,16.11139,9.630538
cy110_CD45pos_S374,10.808326,0.37581244
cy110_CD45pos_S382,15.915159,9.779201
cy103_CD45pos_S205,6.993224,-1.1730787
cy103_CD45pos_S272,15.131349,4.31357
cy103_CD45pos_S246,6.673488,-1.3035108
cy110_CD45pos_S289,16.353107,9.498288
cy110_CD45pos_S298,16.47687,9.88065
cy103_CD45pos_S236,7.052025,-0.994265
cy110_CD45pos_S318,15.852167,9.037463
cy103_CD45pos_S241,15.91485,9.350033
cy103_CD45neg_CD90neg_S72,8.005506,13.874013
cy103_CD45pos_S197,5.4352994,-1.1907837
cy103_CD45pos_S219,16.77574,3.4679325
cy103_CD45pos_S277,6.6961007,-1.610522
cy110_CD45pos_S355,11.543417,1.4946934
cy110_CD45neg_CD90neg_S161,9.203948,8.917554
cy103_CD45neg_CD90neg_S56,6.2671933,14.576662
cy110_CD45pos_S379,16.456518,9.940713
cy103_CD45pos_S256,6.639288,-1.6447818
cy103_CD45neg_CD90neg_S42,6.6494207,15.355096
cy103_CD45neg_CD90neg_S82,7.568066,13.731718
cy110_CD45pos_S366,14.6115885,3.4819512
cy103_CD45neg_CD90neg_S3,6.551404,15.279575
cy110_CD45neg_CD90neg_S98,9.616778,9.161736
cy103_CD45neg_CD90neg_S14,7.648252,12.046055
cy103_CD45neg_CD90neg_S19,7.602121,13.58645
cy110_CD45neg_CD90neg_S166,8.838616,8.444077
cy103_CD45pos_S266,10.415879,0.110354766
cy110_CD45pos_S302,12.242009,1.6734492
cy110_CD45pos_S310,7.5236077,9.6228695
cy103_CD45pos_S213,17.019844,3.1954772
cy103_CD45neg_CD90neg_S33,7.6632447,13.361042
cy110_CD45pos_S330,16.309418,9.74166
cy110_CD45pos_S376,15.050514,8.075369
cy103_CD45pos_S200,7.284412,-0.90088207
cy110_CD45neg_CD90neg_S140,9.170219,9.016299
cy110_CD45neg_CD90neg_S169,8.933039,8.6727085
cy110_CD45neg_CD90neg_S107,9.157866,9.0516405
cy103_CD45neg_CD90neg_S75,9.729549,10.615318
cy110_CD45neg_CD90neg_S118,8.989975,8.522006
cy110_CD45pos_S351,15.8861,9.480691
cy103_CD45neg_CD90neg_S4,10.236365,15.487964
cy103_CD45neg_CD90neg_S47,7.615461,11.992413
cy103_CD45neg_CD90neg_S89,6.2791514,15.042463
cy110_CD45pos_S323,15.812523,9.023364
cy103_CD45pos_S216,12.291822,1.8987792
cy110_CD45neg_CD90neg_S163,9.322758,9.120635
cy103_CD45pos_S254,6.9824777,-1.7654532
cy103_CD45neg_CD90neg_S26,8.349303,14.034847
cy110_CD45pos_S309,16.561325,10.020926
cy103_CD45pos_S280,11.137487,0.016263101
cy103_CD45pos_S271,14.911909,3.7248495
cy103_CD45pos_S214,14.967977,10.761532
cy103_CD45neg_CD90neg_S90,8.270262,15.3135195
cy110_CD45neg_CD90neg_S189,7.5074377,9.6848345
cy103_CD45pos_S262,5.4889975,-1.2147253
cy103_CD45neg_CD90neg_S37,8.594568,13.454075
cy103_CD45pos_S201,7.2307134,-1.6432678
cy110_CD45pos_S357,16.451866,10.098482
cy103_CD45neg_CD90neg_S36,8.173664,12.314054
cy103_CD45pos_S243,15.024027,2.4721189
cy103_CD45neg_CD90neg_S32,7.675682,13.808233
cy103_CD45pos_S194,16.002533,4.1179447
cy103_CD45pos_S232,14.899909,2.4445508
cy110_CD45pos_S337,15.551326,10.167391
cy103_CD45pos_S198,5.0838227,-1.3286359
cy103_CD45pos_S259,15.017599,3.236852
cy103_CD45neg_CD90neg_S39,7.519407,13.525301
cy103_CD45pos_S257,5.821366,-1.6313643
cy103_CD45pos_S286,15.2011,3.7396913
cy103_CD45neg_CD90neg_S15,9.447789,14.924754
cy103_CD45pos_S221,5.5153713,-1.0636582
cy110_CD45pos_S362,15.798587,9.539572
cy110_CD45pos_S345,16.464802,9.798505
cy103_CD45neg_CD90neg_S70,7.0444226,14.073148
cy103_CD45neg_CD90neg_S44,7.874515,13.8128
cy110_CD45neg_CD90neg_S167,8.793109,8.380867
cy103_CD45pos_S270,7.8376813,13.682595
cy110_CD45neg_CD90neg_S150,8.443254,10.917749
cy110_CD45pos_S333,14.986455,8.9096575
cy103_CD45pos_S215,14.443094,3.598714
cy103_CD45neg_CD90neg_S50,15.890782,10.102022
cy103_CD45pos_S212,15.1849,3.308277
cy103_CD45neg_CD90neg_S71,7.756773,13.310031
cy103_CD45pos_S193,5.6014466,-1.4773958
cy110_CD45neg_CD90neg_S103,9.10731,9.121269
cy103_CD45pos_S206,3.6630867,2.6378462
cy110_CD45pos_S350,15.933514,9.314519
cy103_CD45neg_CD90neg_S85,6.1229553,15.284936
cy103_CD45pos_S281,15.483858,2.2841525
cy103_CD45pos_S207,5.333109,-1.2326354
cy110_CD45pos_S315,16.100739,9.4165945
cy103_CD45neg_CD90neg_S21,7.526338,13.564978
cy110_CD45neg_CD90neg_S149,9.127888,8.859168
cy110_CD45neg_CD90neg_S145,9.378357,9.233278
cy103_CD45neg_CD90neg_S55,6.4585824,14.46787
cy103_CD45neg_CD90neg_S66,8.031049,13.784466
cy103_CD45neg_CD90neg_S54,8.140454,14.063941
cy110_CD45pos_S347,13.711768,2.4593134
cy103_CD45pos_S240,11.045999,3.3136718
cy103_CD45neg_CD90neg_S46,6.0155716,14.648305
cy103_CD45neg_CD90neg_S8,10.919912,16.452278
cy103_CD45pos_S255,5.163075,-1.2970865
cy110_CD45pos_S371,16.51068,10.233696
cy103_CD45neg_CD90neg_S81,6.701035,14.856604
cy103_CD45pos_S237,11.159128,0.88199055
cy103_CD45neg_CD90neg_S62,7.234576,16.281786
cy110_CD45neg_CD90neg_S147,8.928432,8.594742
cy103_CD45neg_CD90neg_S67,15.02535,2.9995618
cy110_CD45pos_S322,16.513712,10.167077
cy103_CD45neg_CD90neg_S31,7.5396595,13.4899645
cy103_CD45neg_CD90neg_S12,7.9078674,13.190081
cy110_CD45pos_S369,15.765018,2.343268
cy110_CD45pos_S311,16.10914,10.223222
cy110_CD45neg_CD90neg_S180,9.348972,9.000856
cy110_CD45pos_S377,11.683827,-0.12445264
cy103_CD45pos_S208,10.892889,0.62522316
cy103_CD45pos_S211,5.257715,-1.4153763
cy110_CD45pos_S295,15.37336,8.933089
CY116CD45neg_CD90neg_S284,15.23703,10.435797
CY116CD45neg_CD90neg_S196,17.262125,0.60836405
CY106_CD45neg_CD90neg_S341,7.372397,11.114235
CY106_CD45neg_CD90neg_S291,8.0369005,11.381148
CY106_CD45neg_CD90neg_S301,8.221206,11.165586
CY106_CD45neg_CD90neg_S378,7.588379,11.689625
CY106_CD45neg_CD90neg_S310,7.8865743,11.019098
CY106_CD45neg_CD90neg_S354,8.918133,10.735285
CY106_CD45neg_CD90neg_S292,7.7225375,11.493739
CY106_CD45neg_CD90neg_S302,8.987337,11.028086
CY106_CD45neg_CD90neg_S294,7.4810333,11.239569
CY106_CD45neg_CD90neg_10cells_S289,8.202934,11.265663
CY106_CD45neg_CD90neg_S374,7.732941,11.262908
CY106_CD45neg_CD90neg_S382,8.151414,11.425197
CY106_CD45neg_CD90neg_S326,7.550178,10.949809
CY106_CD45neg_CD90neg_S297,8.310654,11.176245
CY106_CD45neg_CD90neg_S356,9.233249,10.959158
CY106_CD45neg_CD90neg_S328,7.8994074,11.025514
CY106_CD45neg_CD90neg_S338,8.139594,10.992112
CY106_CD45neg_CD90neg_S323,9.011755,10.891694
CY106_CD45neg_CD90neg_S308,7.414638,11.232745
CY106_CD45neg_CD90neg_S344,8.025757,11.260132
CY106_CD45neg_CD90neg_S365,8.197216,10.878108
CY106_CD45neg_CD90neg_S320,8.850795,9.969081
CY106_CD45neg_CD90neg_S327,8.144411,11.521353
CY106_CD45neg_CD90neg_S366,7.968567,11.5035
MGH00478_CD45pos_1_S211,15.052767,2.3577983
MGH00478_CD45pos_1_S193,11.313516,0.23408851
cy126_CD45pos_1_S16,15.483767,2.0838356
MGH00478_CD45pos_2_S353,11.424531,-1.7241083
cy126_CD45pos_2_S123,15.348844,2.5709026
cy126_CD45pos_1_S1,14.95358,9.367546
MGH00478_CD45pos_1_S286,13.335009,-2.905594
cy126_CD45pos_2_S155,11.724445,-2.966719
MGH00478_CD45pos_1_S257,13.954226,-0.15752505
MGH00478_CD45pos_2_S377,13.361375,-0.6043482
MGH00478_CD45pos_1_S279,10.903138,0.18294662
MGH00478_CD45pos_2_S327,16.150274,1.9681544
cy126_CD45pos_1_S88,18.163544,-1.0938249
MGH00478_CD45pos_1_S195,12.365202,-1.4835165
cy126_CD45pos_2_S134,17.793362,0.88295776
MGH00478_CD45pos_2_S363,11.608828,-0.79606336
cy126_CD45pos_1_S79,14.543769,1.7708011
cy126_CD45pos_1_S8,18.024609,-0.9036145
MGH00478_CD45pos_1_S210,16.864061,1.7216994
MGH00478_CD45pos_1_S215,6.215337,-1.6183605
MGH00478_CD45pos_1_S203,13.363807,-0.21339262
MGH00478_CD45pos_2_S313,16.610748,1.9506803
MGH00478_CD45pos_1_S234,10.775121,0.8577549
cy126_CD45pos_1_S10,15.1874075,3.5507386
MGH00478_CD45pos_1_S282,16.691246,-0.6032536
MGH00478_CD45pos_2_S319,14.393799,-0.45285055
MGH00478_CD45pos_1_S229,15.168926,1.6074338
MGH00478_CD45pos_1_S232,13.735361,0.5937735
MGH00478_CD45pos_2_S292,11.788984,-1.9020756
MGH00478_CD45pos_2_S316,12.087408,-1.6016722
MGH00478_CD45pos_1_S230,6.9702687,-1.6422677
cy126_CD45pos_2_S117,14.910795,1.6301641
cy126_CD45pos_2_S181,11.082041,0.4474367
MGH00478_CD45pos_1_S214,12.022904,-2.3891401
MGH00478_CD45pos_2_S376,12.797242,-0.49067113
MGH00478_CD45pos_1_S225,13.821731,0.6833504
MGH00478_CD45pos_1_S216,13.522586,-2.1397445
MGH00478_CD45pos_2_S356,6.14102,-3.2444847
MGH00478_CD45pos_1_S244,15.949134,2.4671552
MGH00478_CD45pos_2_S289,15.178389,1.4415538
MGH00478_CD45pos_1_S287,14.813835,1.5204852
cy126_CD45pos_1_S22,7.99455,-1.8774453
MGH00478_CD45pos_1_S251,13.4096155,0.47641838
MGH00478_CD45pos_2_S324,14.711861,-0.053526513
MGH00478_CD45pos_2_S351,14.657145,-0.2870984
MGH00478_CD45pos_1_S263,10.927764,0.8738202
MGH00478_CD45pos_2_S379,6.1832905,-2.2245727
cy126_CD45pos_1_S89,11.83832,-2.4506605
cy126_CD45pos_1_S21,17.59113,-0.6023716
MGH00478_CD45pos_2_S320,15.176507,-0.64960444
cy126_CD45pos_1_S30,18.060896,-1.0593302
cy126_CD45pos_1_S66,10.847735,0.29301813
cy126_CD45pos_2_S164,17.91669,-0.7372274
MGH00478_CD45pos_1_S259,15.968749,2.3773606
MGH00478_CD45pos_1_S201,6.2925086,-2.4666765
MGH00478_CD45pos_1_S231,15.19522,1.4393305
cy126_CD45pos_2_S172,16.867458,1.0003188
MGH00478_CD45pos_2_S368,6.283173,-2.269763
MGH00478_CD45pos_1_S260,11.282707,0.6450355
MGH00478_CD45pos_2_S362,13.502555,-0.09558343
MGH00478_CD45pos_2_S293,6.067482,-2.0275545
MGH00478_CD45pos_2_S291,15.474024,-0.72278523
cy126_CD45pos_2_S158,13.795969,0.5100136
MGH00478_CD45pos_1_S256,13.197398,1.0036535
MGH00478_CD45pos_2_S328,12.044223,0.3807686
cy126_CD45pos_2_S173,11.24469,-2.5989523
cy126_CD45pos_1_S78,11.468967,-2.6943488
MGH00478_CD45pos_2_S312,6.248713,-2.656723
MGH00478_CD45pos_2_S332,15.73054,2.9041717
MGH00478_CD45pos_2_S344,3.5779955,2.8733435
cy126_CD45pos_2_S152,13.545755,9.388667
cy126_CD45pos_1_S28,6.972041,-1.0055968
MGH00478_CD45pos_2_S369,11.990476,-0.93836397
MGH00478_CD45pos_2_S371,12.862113,-1.4900742
cy126_CD45pos_1_S87,13.447974,3.4174685
MGH00478_CD45pos_1_S284,11.748095,0.5004847
MGH00478_CD45pos_2_S339,11.224647,-0.04472083
cy126_CD45pos_1_S3,11.507124,-2.1542702
MGH00478_CD45pos_2_S373,6.6536007,-2.3356209
MGH00478_CD45pos_2_S374,14.008461,-1.4677432
cy126_CD45pos_2_S114,17.20533,-0.8988324
MGH00478_CD45pos_2_S350,17.064512,0.92795086
MGH00478_CD45pos_2_S383,14.183143,-0.99296695
MGH00478_CD45pos_2_S341,16.25812,1.1822671
cy126_CD45pos_2_S130,14.702987,0.94902045
cy126_CD45pos_2_S137,17.085571,0.39457428
MGH00478_CD45pos_1_S202,6.1515503,-2.7361927
MGH00478_CD45pos_2_S340,13.499464,-1.308904
MGH00478_CD45pos_2_S337,13.890801,-0.15103818
cy126_CD45pos_1_S27,14.727607,2.0698943
cy126_CD45pos_2_S180,18.142374,-0.8238355
cy126_CD45pos_2_S175,18.159203,-0.94537187
MGH00478_CD45pos_1_S270,10.625732,0.17399105
MGH00478_CD45pos_1_S218,10.9249525,0.21073681
MGH00478_CD45pos_1_S196,15.167371,2.7867095
MGH00478_CD45pos_2_S360,10.765081,0.6501312
MGH00478_CD45pos_2_S343,7.35143,-1.7425845
MGH00478_CD45pos_1_S253,11.032555,0.39141074
MGH00478_CD45pos_2_S301,10.816,0.03680771
cy126_CD45pos_2_S166,14.297755,0.5069047
MGH00478_CD45pos_1_S219,16.646824,1.5930656
MGH00478_CD45pos_1_S248,14.757195,1.7633793
cy126_CD45pos_2_S177,16.63163,2.205264
MGH00478_CD45pos_2_S347,12.018888,-1.9509451
cy126_CD45pos_1_S57,15.420006,1.8919051
MGH00478_CD45pos_1_S264,12.234899,-1.6429775
cy126_CD45pos_1_S54,16.105196,10.000242
cy126_CD45pos_2_S190,14.738803,1.4968946
MGH00478_CD45pos_2_S308,5.6019945,-3.241792
MGH00478_CD45pos_1_S205,12.931294,-0.9191718
MGH00478_CD45pos_2_S310,14.71626,2.986719
cy126_CD45pos_1_S31,10.823993,0.0042224787
MGH00478_CD45pos_2_S354,6.9924254,-3.5464761
cy126_CD45pos_1_S39,10.550274,0.34914485
MGH00478_CD45pos_2_S349,6.360537,-3.8172626
MGH00478_CD45pos_1_S206,10.924444,0.36667174
MGH00478_CD45pos_1_S200,13.443169,-0.025847908
cy126_CD45pos_1_S6,18.109009,-1.0194293
MGH00478_CD45pos_1_S268,15.8460455,2.978613
MGH00478_CD45pos_2_S370,16.412682,-0.018016709
MGH00478_CD45pos_1_S261,6.925606,-1.5208287
MGH00478_CD45pos_2_S364,16.343401,3.403945
cy126_CD45pos_2_S185,18.003141,-0.8907525
cy126_CD45pos_1_S62,10.651233,0.29649153
MGH00478_CD45pos_2_S380,14.067058,-0.170378
MGH00478_CD45pos_1_S224,10.941935,0.08698313
cy126_CD45pos_1_S53,14.730772,9.417554
cy126_CD45pos_1_S25,16.21171,0.35907218
MGH00478_CD45pos_1_S194,2.3890567,2.504182
MGH00478_CD45pos_1_S245,12.952419,0.36781183
MGH00478_CD45pos_2_S330,14.590391,-0.5901202
MGH00478_CD45pos_1_S249,6.373378,-2.0781815
cy126_CD45pos_2_S132,14.507701,0.21551771
MGH00478_CD45pos_1_S265,14.416851,1.0391167
MGH00478_CD45pos_2_S315,17.651604,2.010193
MGH00478_CD45pos_1_S227,7.4268923,-2.4918826
MGH00478_CD45pos_2_S338,14.978819,10.843743
MGH00478_CD45pos_1_S212,15.012862,2.9210064
cy126_CD45pos_1_S75,12.119219,-2.1575882
MGH00478_CD45pos_1_S252,15.502781,-0.05651531
MGH00478_CD45pos_2_S381,6.3247643,-3.9311054
cy126_CD45pos_1_S86,17.914923,-0.8924286
cy126_CD45pos_1_S49,14.210547,0.15695938
MGH00478_CD45pos_1_S258,14.2457,0.61103976
MGH00478_CD45pos_1_S226,14.907913,3.7019339
